Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Age
Toyota,regular,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,2031,35855,9
Toyota,regular,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,19,2031,37315,9
Plymouth,regular,93.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,31,22,535,2000,35
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,35,28,2202,22065,9
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,32,27,2202,23365,9
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,35,28,2202,20015,9
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,32,27,2202,25990,9
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,32,27,2202,21315,9
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,35,28,2202,24690,9
Honda,regular,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,34,25,2202,19215,9
Honda,regular,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,34,25,2202,21265,9
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,34,28,2202,22215,8
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,27,2202,23515,8
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,34,28,2202,20165,8
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,27,2202,26140,8
Honda,regular,141.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,34,28,2202,24840,8
Honda,regular,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,33,25,2202,19365,8
Honda,regular,141.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,27,2202,21465,8
Honda,regular,141.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr SUV,33,25,2202,21415,8
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,34650,15
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,37420,15
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,39100,14
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,36330,14
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,39800,13
Lexus,regular,187.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,35,454,37030,13
Lamborghini,premium,610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,20,14,1158,237250,10
Lamborghini,premium,610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,21,14,1158,238500,9
Lamborghini,premium,610.0,10.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,20,14,1158,262350,9
Lamborghini,premium,580.0,10.0,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,Coupe,21,14,1158,199800,9
Mitsubishi,electric,227.0,6.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,99,126,436,22995,11
Mitsubishi,electric,66.0,6.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,99,126,436,22995,9
Mitsubishi,electric,66.0,6.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,102,121,436,22995,8
Infiniti,regular,190.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,18,190,2288,26
Infiniti,regular,190.0,6.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,24,19,190,2433,26
Infiniti,regular,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,190,2648,25
Infiniti,regular,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,190,2552,25
Infiniti,premium,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,190,31790,24
Infiniti,premium,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,190,29715,24
Infiniti,premium,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,190,28750,23
Infiniti,premium,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,190,29100,22
Infiniti,regular,255.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,17,190,30600,21
BMW,electric,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137,3916,42400,10
BMW,electric,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137,3916,42400,9
BMW,electric,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,111,137,3916,42400,8
BMW,electric,170.0,0.0,DIRECT_DRIVE,rear wheel drive,4.0,Compact,4dr Hatchback,106,129,3916,43600,8
Scion,regular,106.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,42,33,105,16800,9
Scion,regular,106.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,41,31,105,15700,9
Acura,premium,111.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,38,39,204,28900,11
Acura,premium,111.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,38,39,204,34600,11
Acura,premium,201.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,22,204,29350,10
Acura,premium,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,24,204,31750,10
Acura,premium,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,24,204,29350,10
Acura,premium,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,35,24,204,27050,10
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,34890,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,29900,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,29200,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,31890,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,32900,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,36,25,204,27900,9
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,32990,8
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,29290,8
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,31980,8
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,34980,8
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,27990,8
Acura,premium,201.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,Sedan,35,25,204,29990,8
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,26840,11
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,25830,11
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,30535,11
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,26840,10
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,25830,10
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,30535,10
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,26840,9
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,30535,9
Chevrolet,flex-fuel,300.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,30,18,1385,25830,9
Chevrolet,regular,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,31,21,1385,34465,10
Chevrolet,regular,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,31,21,1385,27060,10
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,40660,10
Chevrolet,flex-fuel,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19,1385,35440,10
Chevrolet,flex-fuel,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19,1385,30285,10
Chevrolet,regular,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,31,21,1385,29310,10
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,37535,10
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,40810,9
Chevrolet,flex-fuel,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19,1385,35540,9
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,37570,9
Chevrolet,flex-fuel,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,29,19,1385,30435,9
Chevrolet,regular,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,31,22,1385,27095,9
Chevrolet,regular,195.0,4.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,31,22,1385,29460,9
Chevrolet,flex-fuel,305.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,28,19,1385,35645,8
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,37675,8
Chevrolet,flex-fuel,227.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1385,40915,8
Chrysler,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,15,1013,2000,34
Chrysler,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,23,16,1013,2000,33
Chrysler,regular,150.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,17,1013,2000,32
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,28295,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,29295,12
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,23,17,640,36295,12
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17,640,37645,12
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17,640,34295,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,25795,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,29295,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,28295,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,25795,12
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,28495,11
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,29495,11
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17,640,34495,11
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,25995,11
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,23,17,640,36495,11
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,25,19,640,25995,11
Subaru,premium,305.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,23,17,640,37845,11
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,28495,11
Subaru,premium,265.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,25,19,640,29495,11
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,21495,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,36,27,640,23295,10
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,33,24,640,20995,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,20995,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,22795,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,19695,10
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,34,25,640,18695,10
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,34,25,640,18195,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,22295,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,36,27,640,21995,10
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,19195,10
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,Sedan,34,25,640,18295,9
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,33,24,640,21095,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,22095,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,21095,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,21595,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,19795,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,23595,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,19295,9
Subaru,regular,148.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,34,25,640,18795,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,Sedan,37,28,640,22595,9
Subaru,regular,148.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,23095,9
Subaru,regular,152.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,38,28,640,18395,8
Subaru,regular,152.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,18895,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,21695,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,28,640,21195,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,24595,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,28,640,24095,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,36,27,640,22795,8
Subaru,regular,152.0,4.0,MANUAL,all wheel drive,4.0,Midsize,Sedan,36,27,640,21995,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,37,28,640,19895,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr Hatchback,35,27,640,23295,8
Subaru,regular,152.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,38,28,640,19395,8
Subaru,regular,152.0,4.0,MANUAL,all wheel drive,4.0,Compact,4dr Hatchback,35,27,640,22495,8
Scion,regular,137.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,36,27,105,18460,9
Scion,regular,137.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,105,19200,9
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,23690,13
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,18500,13
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,20275,13
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,21965,13
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,22065,12
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,20375,12
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,23790,12
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,18600,12
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,22190,11
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,23915,11
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,18725,11
Honda,regular,98.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,44,41,2202,20500,11
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,204,2827,26
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,29,22,204,3000,26
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,204,2912,26
Acura,regular,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,3381,26
Acura,regular,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,3355,26
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,22,204,2799,26
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,3130,25
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,3012,25
Acura,regular,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,3622,25
Acura,regular,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,3652,25
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,3222,25
Acura,regular,195.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,7398,25
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,3086,25
Acura,premium,170.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,22600,24
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,21050,24
Acura,regular,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,19400,24
Acura,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,28,21,204,20200,24
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,21600,24
Acura,regular,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,28,21,204,21850,24
Acura,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,21,204,21000,24
Acura,regular,140.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Sedan,28,21,204,22400,24
Acura,premium,195.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,24450,24
Acura,regular,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,204,20200,24
Acura,premium,170.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,22,204,22300,24
Dodge,regular,244.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1851,27055,23
Dodge,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,26,18,1851,20810,23
Dodge,regular,234.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,24,16,1851,22970,23
Dodge,regular,244.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1851,24875,22
Dodge,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,19,1851,21155,22
Dodge,regular,234.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,17,1851,25415,21
Dodge,regular,244.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,25,16,1851,25105,21
Dodge,regular,200.0,6.0,AUTOMATIC,front wheel drive,4.0,Large,Sedan,27,19,1851,21385,21
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,2233,25
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,2484,25
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,2290,25
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,22515,24
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,26635,24
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,17,26,24270,24
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,28070,23
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,24580,23
Oldsmobile,regular,215.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,26,23160,23
Scion,regular,94.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,37,36,105,15495,12
Scion,regular,94.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,37,36,105,17850,11
Scion,regular,94.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,37,36,105,15665,11
Scion,regular,94.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,37,36,105,15665,10
Lexus,premium,241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,33,22,454,37325,9
Lexus,premium,241.0,4.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,32,22,454,37825,8
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,30,21,454,42610,12
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,30,21,454,42860,11
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,30,21,454,43360,10
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,21,454,35065,12
Lexus,premium,204.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,21,454,37525,12
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,21,454,36100,11
Lexus,premium,204.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,20,454,38635,11
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,21,454,36550,10
Lexus,premium,204.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,30,21,454,41440,10
Lexus,premium,204.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,20,454,39085,10
Lexus,premium,204.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,27,20,454,43690,10
Lexus,premium,215.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Wagon,23,16,454,31105,20
Lexus,premium,215.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Sedan,23,16,454,31105,20
Lexus,premium,215.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Sedan,23,16,454,29735,20
Lexus,premium,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26,19,454,39700,9
Lexus,premium,255.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26,19,454,40200,8
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,27,19,454,46890,12
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,27,19,454,47140,11
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,27,19,454,47640,10
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,28,19,454,39615,11
Lexus,premium,306.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26,19,454,41850,11
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,28,19,454,40065,10
Lexus,premium,306.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26,19,454,42300,10
Lexus,premium,306.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,26,19,454,43035,9
Lexus,premium,306.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,28,19,454,40870,9
Lexus,premium,416.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,61300,13
Lexus,premium,416.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,61750,12
Lexus,premium,416.0,8.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,23,16,454,63600,11
Infiniti,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,190,2000,30
Infiniti,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,190,2000,29
Infiniti,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,190,2081,28
Infiniti,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,190,2032,28
Infiniti,regular,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Sedan,22,16,190,2000,28
